name,path,description,external_url,background_color,Background,Backhair,Body,Face,Fronthair
Love Addicted Girl #1455,https://love-addicted-girls.s3.amazonaws.com/images/1455.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,swim1,gal2,zero
Love Addicted Girl #1456,https://love-addicted-girls.s3.amazonaws.com/images/1456.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,wafuku2,kira3,cocktail
Love Addicted Girl #1457,https://love-addicted-girls.s3.amazonaws.com/images/1457.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,shifuku,cocktail2,hime2
Love Addicted Girl #1458,https://love-addicted-girls.s3.amazonaws.com/images/1458.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,sakyubasu1,kira3,cocktail
Love Addicted Girl #1459,https://love-addicted-girls.s3.amazonaws.com/images/1459.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,caba2,kira2,zero
Love Addicted Girl #1460,https://love-addicted-girls.s3.amazonaws.com/images/1460.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,swim2,basic1,odango
Love Addicted Girl #1461,https://love-addicted-girls.s3.amazonaws.com/images/1461.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,sakyubasu1,gal2,twintail
Love Addicted Girl #1462,https://love-addicted-girls.s3.amazonaws.com/images/1462.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,swim2,kira1,twintail
Love Addicted Girl #1463,https://love-addicted-girls.s3.amazonaws.com/images/1463.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,wafuku1,gal2,twintail
Love Addicted Girl #1464,https://love-addicted-girls.s3.amazonaws.com/images/1464.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,shifuku3,gal3,gal
Love Addicted Girl #1465,https://love-addicted-girls.s3.amazonaws.com/images/1465.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,caba2,cocktail3,twintail
Love Addicted Girl #1466,https://love-addicted-girls.s3.amazonaws.com/images/1466.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,wafuku1,gal2,twintail
Love Addicted Girl #1467,https://love-addicted-girls.s3.amazonaws.com/images/1467.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,loli1,ero2,hime
Love Addicted Girl #1468,https://love-addicted-girls.s3.amazonaws.com/images/1468.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,maid1,gal3,cocktail
Love Addicted Girl #1469,https://love-addicted-girls.s3.amazonaws.com/images/1469.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,swim1,gal3,twintail
Love Addicted Girl #1470,https://love-addicted-girls.s3.amazonaws.com/images/1470.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,shifuku,cocktail2,odango
Love Addicted Girl #1471,https://love-addicted-girls.s3.amazonaws.com/images/1471.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,maid1,cocktail2,hime2
Love Addicted Girl #1472,https://love-addicted-girls.s3.amazonaws.com/images/1472.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,cab1,cocktail2,zero
Love Addicted Girl #1473,https://love-addicted-girls.s3.amazonaws.com/images/1473.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,cab1,basic2,zero
Love Addicted Girl #1474,https://love-addicted-girls.s3.amazonaws.com/images/1474.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,sweet2,gal2,zero
Love Addicted Girl #1475,https://love-addicted-girls.s3.amazonaws.com/images/1475.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,casino1,gal3,twintail
Love Addicted Girl #1476,https://love-addicted-girls.s3.amazonaws.com/images/1476.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,maid2,gal2,odango
Love Addicted Girl #1477,https://love-addicted-girls.s3.amazonaws.com/images/1477.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,cab1,basic2,odango
Love Addicted Girl #1478,https://love-addicted-girls.s3.amazonaws.com/images/1478.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,swim1,cocktail1,cocktail
Love Addicted Girl #1479,https://love-addicted-girls.s3.amazonaws.com/images/1479.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,zero,swim2,gal3,zero
Love Addicted Girl #1480,https://love-addicted-girls.s3.amazonaws.com/images/1480.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,hime,swim2,ero1,hime
Love Addicted Girl #1481,https://love-addicted-girls.s3.amazonaws.com/images/1481.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,cab1,basic2,gal
Love Addicted Girl #1482,https://love-addicted-girls.s3.amazonaws.com/images/1482.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,maid2,cocktail1,odango
Love Addicted Girl #1483,https://love-addicted-girls.s3.amazonaws.com/images/1483.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,cab1,cocktail1,hime
Love Addicted Girl #1484,https://love-addicted-girls.s3.amazonaws.com/images/1484.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,swim2,cocktail2,twintail
Love Addicted Girl #1485,https://love-addicted-girls.s3.amazonaws.com/images/1485.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,maid2,cocktail2,twintail
Love Addicted Girl #1486,https://love-addicted-girls.s3.amazonaws.com/images/1486.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,sakyubasu1,cocktail1,hime
Love Addicted Girl #1487,https://love-addicted-girls.s3.amazonaws.com/images/1487.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,maid2,basic1,gal
Love Addicted Girl #1488,https://love-addicted-girls.s3.amazonaws.com/images/1488.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,shifuku,kira2,gal
Love Addicted Girl #1489,https://love-addicted-girls.s3.amazonaws.com/images/1489.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,maid1,gal3,gal
Love Addicted Girl #1490,https://love-addicted-girls.s3.amazonaws.com/images/1490.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,caba2,kira3,zero
Love Addicted Girl #1491,https://love-addicted-girls.s3.amazonaws.com/images/1491.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,maid2,basic2,hime2
Love Addicted Girl #1492,https://love-addicted-girls.s3.amazonaws.com/images/1492.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,shifuku2,gal3,hime2
Love Addicted Girl #1493,https://love-addicted-girls.s3.amazonaws.com/images/1493.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,loli1,basic1,odango
Love Addicted Girl #1494,https://love-addicted-girls.s3.amazonaws.com/images/1494.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,maid1,basic2,hime
Love Addicted Girl #1495,https://love-addicted-girls.s3.amazonaws.com/images/1495.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,shifuku2,ero1,odango
Love Addicted Girl #1496,https://love-addicted-girls.s3.amazonaws.com/images/1496.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,hime2,loli1,kira2,hime2
Love Addicted Girl #1497,https://love-addicted-girls.s3.amazonaws.com/images/1497.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,swim2,kira1,hime2
Love Addicted Girl #1498,https://love-addicted-girls.s3.amazonaws.com/images/1498.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,sweet2,basic2,cocktail
Love Addicted Girl #1499,https://love-addicted-girls.s3.amazonaws.com/images/1499.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,wafuku1,kira3,odango
Love Addicted Girl #1500,https://love-addicted-girls.s3.amazonaws.com/images/1500.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,casino2,kira1,zero
Love Addicted Girl #1501,https://love-addicted-girls.s3.amazonaws.com/images/1501.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,shifuku,gal2,odango
Love Addicted Girl #1502,https://love-addicted-girls.s3.amazonaws.com/images/1502.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,shifuku3,basic1,twintail
Love Addicted Girl #1503,https://love-addicted-girls.s3.amazonaws.com/images/1503.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,maid1,kira2,cocktail
Love Addicted Girl #1504,https://love-addicted-girls.s3.amazonaws.com/images/1504.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,swim2,gal3,odango
Love Addicted Girl #1505,https://love-addicted-girls.s3.amazonaws.com/images/1505.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,casino2,basic1,hime2
Love Addicted Girl #1506,https://love-addicted-girls.s3.amazonaws.com/images/1506.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,zero,loli1,kira3,zero
Love Addicted Girl #1507,https://love-addicted-girls.s3.amazonaws.com/images/1507.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,loli2,kira2,cocktail
Love Addicted Girl #1508,https://love-addicted-girls.s3.amazonaws.com/images/1508.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,cab1,cocktail2,odango
Love Addicted Girl #1509,https://love-addicted-girls.s3.amazonaws.com/images/1509.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,wafuku2,ero1,twintail
Love Addicted Girl #1510,https://love-addicted-girls.s3.amazonaws.com/images/1510.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,wafuku1,cocktail1,hime2
Love Addicted Girl #1511,https://love-addicted-girls.s3.amazonaws.com/images/1511.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,wafuku1,kira2,hime
Love Addicted Girl #1512,https://love-addicted-girls.s3.amazonaws.com/images/1512.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,maid1,kira3,twintail
Love Addicted Girl #1513,https://love-addicted-girls.s3.amazonaws.com/images/1513.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,caba2,kira2,cocktail
Love Addicted Girl #1514,https://love-addicted-girls.s3.amazonaws.com/images/1514.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,loli1,kira3,cocktail
Love Addicted Girl #1515,https://love-addicted-girls.s3.amazonaws.com/images/1515.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,swim2,cocktail2,hime
Love Addicted Girl #1516,https://love-addicted-girls.s3.amazonaws.com/images/1516.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,swim1,cocktail2,zero
Love Addicted Girl #1517,https://love-addicted-girls.s3.amazonaws.com/images/1517.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,sakyubasu1,kira1,hime2
Love Addicted Girl #1518,https://love-addicted-girls.s3.amazonaws.com/images/1518.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,hime2,maid1,kira1,hime2
Love Addicted Girl #1519,https://love-addicted-girls.s3.amazonaws.com/images/1519.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,swim1,cocktail1,zero
Love Addicted Girl #1520,https://love-addicted-girls.s3.amazonaws.com/images/1520.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,swim1,kira1,cocktail
Love Addicted Girl #1521,https://love-addicted-girls.s3.amazonaws.com/images/1521.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,gal,maid2,cocktail3,gal
Love Addicted Girl #1522,https://love-addicted-girls.s3.amazonaws.com/images/1522.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,casino2,cocktail3,twintail
Love Addicted Girl #1523,https://love-addicted-girls.s3.amazonaws.com/images/1523.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,casino2,basic1,zero
Love Addicted Girl #1524,https://love-addicted-girls.s3.amazonaws.com/images/1524.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,shifuku,ero2,hime
Love Addicted Girl #1525,https://love-addicted-girls.s3.amazonaws.com/images/1525.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,maid2,basic1,twintail
Love Addicted Girl #1526,https://love-addicted-girls.s3.amazonaws.com/images/1526.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,zero,sweet2,ero1,zero
Love Addicted Girl #1527,https://love-addicted-girls.s3.amazonaws.com/images/1527.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,hime2,cab1,kira1,hime2
Love Addicted Girl #1528,https://love-addicted-girls.s3.amazonaws.com/images/1528.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,shifuku2,gal3,gal
Love Addicted Girl #1529,https://love-addicted-girls.s3.amazonaws.com/images/1529.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,wafuku1,ero2,odango
Love Addicted Girl #1530,https://love-addicted-girls.s3.amazonaws.com/images/1530.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,shifuku3,kira3,twintail
Love Addicted Girl #1531,https://love-addicted-girls.s3.amazonaws.com/images/1531.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,cab1,gal2,cocktail
Love Addicted Girl #1532,https://love-addicted-girls.s3.amazonaws.com/images/1532.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,sakyubasu1,cocktail1,hime
Love Addicted Girl #1533,https://love-addicted-girls.s3.amazonaws.com/images/1533.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,loli2,gal2,zero
Love Addicted Girl #1534,https://love-addicted-girls.s3.amazonaws.com/images/1534.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,casino2,cocktail1,gal
Love Addicted Girl #1535,https://love-addicted-girls.s3.amazonaws.com/images/1535.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,casino1,basic2,cocktail
Love Addicted Girl #1536,https://love-addicted-girls.s3.amazonaws.com/images/1536.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,maid1,gal3,gal
Love Addicted Girl #1537,https://love-addicted-girls.s3.amazonaws.com/images/1537.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,sakyubasu1,basic2,odango
Love Addicted Girl #1538,https://love-addicted-girls.s3.amazonaws.com/images/1538.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,caba2,ero2,twintail
Love Addicted Girl #1539,https://love-addicted-girls.s3.amazonaws.com/images/1539.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,cocktail,maid2,cocktail2,cocktail
Love Addicted Girl #1540,https://love-addicted-girls.s3.amazonaws.com/images/1540.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,zero,caba2,kira3,zero
Love Addicted Girl #1541,https://love-addicted-girls.s3.amazonaws.com/images/1541.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,shifuku3,kira2,gal
Love Addicted Girl #1542,https://love-addicted-girls.s3.amazonaws.com/images/1542.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,caba2,gal2,cocktail
Love Addicted Girl #1543,https://love-addicted-girls.s3.amazonaws.com/images/1543.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,loli1,kira3,hime2
Love Addicted Girl #1544,https://love-addicted-girls.s3.amazonaws.com/images/1544.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,wafuku1,kira2,odango
Love Addicted Girl #1545,https://love-addicted-girls.s3.amazonaws.com/images/1545.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,sakyubasu1,cocktail2,hime
Love Addicted Girl #1546,https://love-addicted-girls.s3.amazonaws.com/images/1546.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,sweet2,kira3,odango
Love Addicted Girl #1547,https://love-addicted-girls.s3.amazonaws.com/images/1547.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,sakyubasu1,kira3,cocktail
Love Addicted Girl #1548,https://love-addicted-girls.s3.amazonaws.com/images/1548.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,caba2,ero1,cocktail
Love Addicted Girl #1549,https://love-addicted-girls.s3.amazonaws.com/images/1549.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,sakyubasu1,cocktail1,gal
Love Addicted Girl #1550,https://love-addicted-girls.s3.amazonaws.com/images/1550.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,sweet2,kira1,hime2
Love Addicted Girl #1551,https://love-addicted-girls.s3.amazonaws.com/images/1551.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,cab1,gal3,hime2
Love Addicted Girl #1552,https://love-addicted-girls.s3.amazonaws.com/images/1552.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,wafuku2,cocktail3,hime2
Love Addicted Girl #1553,https://love-addicted-girls.s3.amazonaws.com/images/1553.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,shifuku,kira2,zero
Love Addicted Girl #1554,https://love-addicted-girls.s3.amazonaws.com/images/1554.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,shifuku2,gal3,zero
Love Addicted Girl #1555,https://love-addicted-girls.s3.amazonaws.com/images/1555.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,hime,wafuku2,basic1,hime
Love Addicted Girl #1556,https://love-addicted-girls.s3.amazonaws.com/images/1556.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,loli2,kira2,odango
Love Addicted Girl #1557,https://love-addicted-girls.s3.amazonaws.com/images/1557.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,swim1,kira3,hime2
Love Addicted Girl #1558,https://love-addicted-girls.s3.amazonaws.com/images/1558.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,swim1,ero1,hime
Love Addicted Girl #1559,https://love-addicted-girls.s3.amazonaws.com/images/1559.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,sakyubasu1,kira3,twintail
Love Addicted Girl #1560,https://love-addicted-girls.s3.amazonaws.com/images/1560.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,casino1,ero2,odango
Love Addicted Girl #1561,https://love-addicted-girls.s3.amazonaws.com/images/1561.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,shifuku,gal2,cocktail
Love Addicted Girl #1562,https://love-addicted-girls.s3.amazonaws.com/images/1562.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,maid2,cocktail1,odango
Love Addicted Girl #1563,https://love-addicted-girls.s3.amazonaws.com/images/1563.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,caba2,basic1,hime2
Love Addicted Girl #1564,https://love-addicted-girls.s3.amazonaws.com/images/1564.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,loli1,cocktail1,zero
Love Addicted Girl #1565,https://love-addicted-girls.s3.amazonaws.com/images/1565.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,wafuku1,basic1,odango
Love Addicted Girl #1566,https://love-addicted-girls.s3.amazonaws.com/images/1566.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,loli2,cocktail1,twintail
Love Addicted Girl #1567,https://love-addicted-girls.s3.amazonaws.com/images/1567.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,wafuku2,gal3,hime
Love Addicted Girl #1568,https://love-addicted-girls.s3.amazonaws.com/images/1568.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,loli1,kira3,cocktail
Love Addicted Girl #1569,https://love-addicted-girls.s3.amazonaws.com/images/1569.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,casino1,gal2,twintail
Love Addicted Girl #1570,https://love-addicted-girls.s3.amazonaws.com/images/1570.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,swim1,gal3,odango
Love Addicted Girl #1571,https://love-addicted-girls.s3.amazonaws.com/images/1571.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,maid2,cocktail1,odango
Love Addicted Girl #1572,https://love-addicted-girls.s3.amazonaws.com/images/1572.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,casino2,gal3,zero
Love Addicted Girl #1573,https://love-addicted-girls.s3.amazonaws.com/images/1573.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,sweet2,kira1,cocktail
Love Addicted Girl #1574,https://love-addicted-girls.s3.amazonaws.com/images/1574.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,maid2,kira2,twintail
Love Addicted Girl #1575,https://love-addicted-girls.s3.amazonaws.com/images/1575.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,sweet2,gal3,gal
Love Addicted Girl #1576,https://love-addicted-girls.s3.amazonaws.com/images/1576.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,shifuku,cocktail2,zero
Love Addicted Girl #1577,https://love-addicted-girls.s3.amazonaws.com/images/1577.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,zero,swim2,cocktail3,zero
Love Addicted Girl #1578,https://love-addicted-girls.s3.amazonaws.com/images/1578.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,cab1,gal3,twintail
Love Addicted Girl #1579,https://love-addicted-girls.s3.amazonaws.com/images/1579.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,maid1,kira3,zero
Love Addicted Girl #1580,https://love-addicted-girls.s3.amazonaws.com/images/1580.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,loli1,ero1,hime
Love Addicted Girl #1581,https://love-addicted-girls.s3.amazonaws.com/images/1581.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,shifuku,cocktail2,cocktail
Love Addicted Girl #1582,https://love-addicted-girls.s3.amazonaws.com/images/1582.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,twintail,shifuku,cocktail1,twintail
Love Addicted Girl #1583,https://love-addicted-girls.s3.amazonaws.com/images/1583.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,maid2,kira1,odango
Love Addicted Girl #1584,https://love-addicted-girls.s3.amazonaws.com/images/1584.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,twintail,cab1,gal3,twintail
Love Addicted Girl #1585,https://love-addicted-girls.s3.amazonaws.com/images/1585.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,maid2,gal3,hime
Love Addicted Girl #1586,https://love-addicted-girls.s3.amazonaws.com/images/1586.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime,sweet2,kira3,hime
Love Addicted Girl #1587,https://love-addicted-girls.s3.amazonaws.com/images/1587.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,swim1,ero2,hime
Love Addicted Girl #1588,https://love-addicted-girls.s3.amazonaws.com/images/1588.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,loli1,gal2,cocktail
Love Addicted Girl #1589,https://love-addicted-girls.s3.amazonaws.com/images/1589.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,casino1,cocktail2,odango
Love Addicted Girl #1590,https://love-addicted-girls.s3.amazonaws.com/images/1590.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,maid2,kira3,odango
Love Addicted Girl #1591,https://love-addicted-girls.s3.amazonaws.com/images/1591.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,maid1,gal2,zero
Love Addicted Girl #1592,https://love-addicted-girls.s3.amazonaws.com/images/1592.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,zero,caba2,kira2,zero
Love Addicted Girl #1593,https://love-addicted-girls.s3.amazonaws.com/images/1593.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,sakyubasu1,gal2,cocktail
Love Addicted Girl #1594,https://love-addicted-girls.s3.amazonaws.com/images/1594.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,maid2,gal3,odango
Love Addicted Girl #1595,https://love-addicted-girls.s3.amazonaws.com/images/1595.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,shifuku3,basic2,zero
Love Addicted Girl #1596,https://love-addicted-girls.s3.amazonaws.com/images/1596.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,maid2,kira2,hime
Love Addicted Girl #1597,https://love-addicted-girls.s3.amazonaws.com/images/1597.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,maid2,gal2,odango
Love Addicted Girl #1598,https://love-addicted-girls.s3.amazonaws.com/images/1598.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,loli1,kira1,odango
Love Addicted Girl #1599,https://love-addicted-girls.s3.amazonaws.com/images/1599.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,casino1,kira3,twintail
Love Addicted Girl #1600,https://love-addicted-girls.s3.amazonaws.com/images/1600.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,casino2,kira3,cocktail
Love Addicted Girl #1601,https://love-addicted-girls.s3.amazonaws.com/images/1601.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,swim1,cocktail3,twintail
Love Addicted Girl #1602,https://love-addicted-girls.s3.amazonaws.com/images/1602.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,zero,swim2,basic1,zero
